yr,height,weight,bmi,gender
10,143.51,39.6,19.23,0
10,142.32,35.93,17.74,0
10,142.13,36.79,18.21,0
10,142.93,37.17,18.19,0
10,144.03,36.97,17.82,0
10,141.93,35.5,17.63,0
10,144.47,36.91,17.68,0
10,142.37,37.04,18.27,0
10,144.91,39.86,18.98,0
10,144.63,37.89,18.12,0
10,142.55,37.28,18.35,0
10,141.88,37.86,18.81,0
10,145.58,38.0,17.93,0
10,145.83,39.56,18.6,0
10,142.74,35.92,17.63,0
10,142.89,37.01,18.13,0
10,144.49,37.07,17.75,0
10,142.7,37.52,18.43,0
10,142.75,37.92,18.61,0
10,143.24,38.74,18.88,0
10,143.64,38.21,18.52,0
10,145.65,39.3,18.53,0
10,145.95,39.16,18.38,0
10,143.61,38.22,18.53,0
10,142.07,37.45,18.56,0
10,143.58,36.28,17.6,0
10,141.15,34.97,17.55,0
10,141.82,35.72,17.76,0
10,140.48,34.41,17.44,0
10,141.82,36.61,18.2,0
10,140.69,36.13,18.25,0
10,141.7,35.43,17.65,0
10,143.6,37.79,18.32,0
10,142.47,37.5,18.48,0
10,142.52,37.94,18.68,0
10,143.83,37.76,18.25,0
10,143.91,38.08,18.39,0
10,140.27,34.77,17.67,0
10,143.36,37.12,18.06,0
10,143.08,39.24,19.17,0
10,145.32,39.63,18.77,0
10,144.6,35.79,17.12,0
10,143.06,36.88,18.02,0
10,143.61,37.23,18.05,0
10,143.86,38.13,18.42,0
10,145.04,38.84,18.46,0
10,142.08,34.04,16.86,0
10,141.66,34.5,17.19,0
10,143.31,40.68,19.81,0
10,143.31,36.32,17.68,0
10,140.64,34.53,17.46,0
10,143.39,35.69,17.36,0
10,142.78,35.39,17.36,0
10,144.29,37.79,18.15,0
10,141.49,37.7,18.83,0
10,142.75,37.48,18.39,0
10,141.56,36.38,18.15,0
10,142.77,35.71,17.52,0
10,143.89,36.68,17.71,0
10,142.57,37.13,18.27,0
10,143.84,38.62,18.67,0
10,139.59,35.47,18.2,0
10,143.16,37.08,18.09,0
10,141.5,36.63,18.29,0
10,143.79,36.72,17.76,0
10,143.51,37.52,18.22,0
10,141.23,37.2,18.65,0
10,140.87,34.51,17.39,0
10,145.27,40.47,19.18,0
10,143.81,37.22,18.0,0
10,146.4,41.01,19.14,0
10,141.36,36.94,18.49,0
10,143.86,36.64,17.7,0
10,142.09,38.2,18.92,0
10,143.84,37.13,17.95,0
10,140.86,36.78,18.54,0
10,142.69,36.52,17.94,0
10,142.04,35.59,17.64,0
10,142.13,38.25,18.93,0
10,141.32,36.36,18.21,0
10,140.74,36.02,18.19,0
10,143.65,36.13,17.51,0
10,142.94,37.45,18.33,0
11,150.22,43.62,19.33,0
11,149.81,43.57,19.41,0
11,149.38,41.93,18.79,0
11,149.82,43.85,19.53,0
11,150.53,42.85,18.91,0
11,151.0,43.52,19.09,0
11,151.2,44.37,19.41,0
11,150.22,43.13,19.11,0
11,152.5,45.78,19.68,0
11,150.93,41.3,18.13,0
11,150.2,43.66,19.36,0
11,151.35,45.84,20.01,0
11,149.7,42.26,18.86,0
11,149.87,40.11,17.86,0
11,150.33,43.4,19.2,0
11,151.76,44.12,19.16,0
11,151.12,42.12,18.44,0
11,150.83,44.15,19.41,0
11,150.86,42.46,18.66,0
11,150.93,44.41,19.5,0
11,150.52,45.65,20.15,0
11,151.36,43.93,19.17,0
11,150.12,42.4,18.81,0
11,151.08,44.11,19.33,0
11,151.91,42.7,18.5,0
11,150.49,43.59,19.25,0
11,152.09,43.92,18.99,0
11,151.32,43.18,18.86,0
11,151.55,44.44,19.35,0
11,152.03,45.17,19.54,0
11,151.82,43.85,19.03,0
11,153.16,46.27,19.72,0
11,150.2,44.0,19.5,0
11,151.3,43.01,18.79,0
11,151.03,43.44,19.04,0
11,150.46,42.69,18.86,0
11,152.01,45.2,19.56,0
11,150.29,41.4,18.33,0
11,152.39,44.55,19.18,0
11,152.25,47.2,20.36,0
11,151.18,44.2,19.34,0
11,150.27,44.28,19.61,0
11,151.24,42.23,18.46,0
11,151.1,43.44,19.03,0
11,152.41,44.87,19.32,0
11,150.48,42.0,18.55,0
11,150.32,42.09,18.63,0
11,150.05,45.72,20.31,0
11,151.41,42.96,18.74,0
11,150.74,42.82,18.84,0
11,150.15,43.69,19.38,0
11,149.52,42.71,19.1,0
11,152.61,43.5,18.68,0
11,151.7,42.94,18.66,0
11,149.86,42.59,18.97,0
11,148.25,42.69,19.42,0
11,151.06,42.85,18.78,0
11,151.48,44.9,19.57,0
11,150.18,43.98,19.5,0
11,151.9,44.0,19.07,0
11,150.57,41.81,18.44,0
11,150.3,42.84,18.96,0
11,151.1,43.6,19.1,0
11,151.07,43.55,19.08,0
11,150.63,42.88,18.9,0
11,151.91,45.16,19.57,0
11,150.38,43.52,19.24,0
11,151.41,43.11,18.8,0
11,151.17,43.49,19.03,0
11,148.99,45.01,20.28,0
11,150.18,44.41,19.69,0
11,151.51,45.54,19.84,0
11,150.78,46.74,20.56,0
11,150.62,43.91,19.35,0
11,151.42,46.47,20.27,0
11,150.84,42.86,18.84,0
11,149.03,42.44,19.11,0
11,152.56,46.87,20.14,0
11,152.3,44.24,19.07,0
11,151.27,45.44,19.86,0
11,149.64,41.11,18.36,0
11,151.65,42.11,18.31,0
11,149.48,41.26,18.47,0
11,149.61,46.29,20.68,0
11,151.18,42.81,18.73,0
11,149.99,42.68,18.97,0
11,152.89,46.86,20.05,0
11,152.54,44.95,19.32,0
11,150.82,44.42,19.53,0
11,150.4,42.38,18.74,0
11,151.23,43.87,19.18,0
11,150.62,43.45,19.15,0
11,151.28,44.04,19.24,0
11,150.45,43.17,19.07,0
11,151.84,47.01,20.39,0
12,154.7,50.17,20.96,0
12,155.33,45.27,18.76,0
12,154.63,48.41,20.25,0
12,155.22,48.31,20.05,0
12,155.2,44.34,18.41,0
12,155.48,47.67,19.72,0
12,155.98,47.84,19.66,0
12,154.44,48.58,20.37,0
12,154.22,45.58,19.17,0
12,155.54,45.97,19.0,0
12,154.81,44.26,18.47,0
12,153.67,41.98,17.78,0
12,156.03,44.68,18.35,0
12,156.7,50.47,20.55,0
12,155.51,45.93,18.99,0
12,154.15,46.15,19.42,0
12,154.91,48.57,20.24,0
12,156.04,47.75,19.61,0
12,155.81,45.09,18.57,0
12,154.34,45.53,19.11,0
12,154.76,46.95,19.6,0
12,155.69,44.5,18.36,0
12,154.26,46.56,19.57,0
12,156.29,47.12,19.29,0
12,155.96,46.85,19.26,0
12,154.82,44.58,18.6,0
12,153.89,44.82,18.93,0
12,155.91,49.95,20.55,0
12,156.15,49.42,20.27,0
12,155.57,47.09,19.46,0
12,155.37,48.35,20.03,0
12,155.22,45.7,18.97,0
12,155.66,47.26,19.51,0
12,154.53,48.32,20.24,0
12,155.73,46.77,19.29,0
12,156.83,47.36,19.25,0
12,156.62,48.1,19.61,0
12,155.51,45.51,18.82,0
12,154.77,44.76,18.69,0
12,153.79,44.53,18.83,0
12,155.17,48.84,20.28,0
12,154.25,47.21,19.84,0
12,154.48,46.1,19.32,0
12,155.91,48.6,19.99,0
12,155.72,45.21,18.64,0
12,154.95,49.25,20.51,0
12,154.21,44.59,18.75,0
12,155.71,50.35,20.77,0
12,155.11,47.01,19.54,0
12,155.39,47.66,19.74,0
12,155.58,46.24,19.1,0
12,155.47,46.65,19.3,0
12,154.4,45.85,19.23,0
12,154.12,49.0,20.63,0
12,155.3,48.13,19.96,0
12,154.48,47.01,19.7,0
12,155.0,47.09,19.6,0
12,156.13,47.34,19.42,0
12,155.68,49.49,20.42,0
12,155.32,48.86,20.25,0
12,155.65,49.67,20.5,0
12,155.41,46.15,19.11,0
12,155.07,47.9,19.92,0
12,154.43,46.39,19.45,0
12,156.02,43.52,17.88,0
12,154.48,44.71,18.74,0
12,155.88,49.29,20.29,0
12,155.45,48.56,20.09,0
12,154.39,44.8,18.8,0
12,155.74,44.28,18.26,0
12,155.82,49.11,20.23,0
12,156.07,46.87,19.24,0
12,155.37,47.99,19.88,0
12,155.57,46.47,19.2,0
12,155.79,47.16,19.43,0
12,154.38,51.01,21.4,0
12,155.55,46.84,19.36,0
12,155.02,50.04,20.82,0
12,154.2,45.27,19.04,0
12,153.56,46.48,19.71,0
12,154.5,45.93,19.24,0
12,154.05,44.47,18.74,0
12,157.16,46.1,18.67,0
12,155.82,47.58,19.6,0
12,155.41,48.62,20.13,0
12,155.17,43.18,17.94,0
12,154.47,47.24,19.8,0
12,154.79,46.99,19.61,0
12,155.43,49.77,20.6,0
12,156.44,48.9,19.98,0
12,156.26,47.84,19.59,0
12,154.18,48.63,20.46,0
12,155.71,47.62,19.64,0
12,155.05,44.48,18.5,0
12,155.98,46.87,19.26,0
12,156.81,46.28,18.82,0
12,155.69,48.9,20.17,0
12,155.9,47.78,19.66,0
12,154.89,45.76,19.08,0
12,154.81,46.44,19.38,0
12,156.37,46.23,18.91,0
13,157.77,52.7,21.17,0
13,158.02,53.11,21.27,0
13,157.4,52.68,21.26,0
13,156.99,53.46,21.69,0
13,157.94,53.2,21.33,0
13,157.56,49.92,20.11,0
13,158.94,54.43,21.55,0
13,157.36,52.93,21.37,0
13,157.12,52.92,21.44,0
13,157.11,52.39,21.22,0
13,158.2,53.54,21.39,0
13,158.17,51.42,20.55,0
13,157.65,53.5,21.53,0
13,158.08,53.52,21.42,0
13,157.78,52.58,21.12,0
13,158.14,53.31,21.32,0
13,159.56,54.87,21.55,0
13,157.74,51.86,20.84,0
13,159.14,54.05,21.34,0
13,157.88,53.74,21.56,0
13,158.22,53.92,21.54,0
13,158.24,55.05,21.99,0
13,158.73,54.56,21.66,0
13,157.75,51.52,20.7,0
13,157.99,52.82,21.16,0
13,157.94,53.03,21.26,0
13,157.78,52.27,21.0,0
13,158.65,53.35,21.19,0
13,159.27,54.24,21.38,0
13,157.75,51.76,20.8,0
13,158.98,54.44,21.54,0
13,157.54,52.66,21.22,0
13,156.86,52.91,21.5,0
13,158.99,54.01,21.37,0
13,157.9,54.6,21.9,0
13,158.56,52.89,21.04,0
13,157.28,53.46,21.61,0
13,158.03,54.62,21.87,0
13,158.27,54.36,21.7,0
13,158.6,54.17,21.53,0
13,158.61,54.11,21.51,0
13,157.91,54.62,21.91,0
13,157.25,52.74,21.33,0
13,158.35,54.06,21.56,0
13,158.43,52.9,21.08,0
13,157.88,53.72,21.55,0
13,157.43,52.7,21.27,0
13,158.02,51.97,20.81,0
13,158.77,54.22,21.51,0
13,158.21,56.08,22.41,0
13,158.87,54.39,21.55,0
13,158.07,52.33,20.94,0
13,157.77,52.86,21.23,0
13,157.57,52.86,21.29,0
13,157.63,54.0,21.73,0
13,158.6,53.3,21.19,0
13,158.79,53.38,21.17,0
13,157.55,53.14,21.41,0
13,158.71,54.24,21.53,0
13,158.22,54.58,21.8,0
13,157.49,51.66,20.83,0
13,158.35,52.49,20.93,0
13,159.74,53.9,21.12,0
13,158.57,53.9,21.44,0
13,158.28,54.13,21.61,0
13,157.13,54.13,21.92,0
13,158.53,53.18,21.16,0
13,157.39,51.57,20.82,0
13,157.39,52.49,21.19,0
13,158.23,52.22,20.86,0
13,158.53,53.49,21.29,0
13,158.24,52.64,21.02,0
13,160.04,55.52,21.68,0
13,158.07,53.78,21.52,0
13,157.92,53.42,21.42,0
13,159.59,56.73,22.27,0
13,158.36,53.48,21.33,0
13,158.97,53.07,21.0,0
13,158.16,53.73,21.48,0
13,157.98,52.98,21.23,0
13,158.19,53.69,21.46,0
13,158.8,54.09,21.45,0
13,159.4,54.86,21.59,0
13,158.4,52.1,20.76,0
13,157.07,52.17,21.15,0
13,158.33,54.29,21.66,0
13,157.05,53.76,21.8,0
13,157.77,54.64,21.95,0
13,158.16,54.16,21.65,0
13,158.26,52.59,21.0,0
14,159.61,52.91,20.77,0
14,158.14,51.59,20.63,0
14,159.68,51.54,20.21,0
14,158.41,50.29,20.04,0
14,160.09,54.01,21.07,0
14,159.4,54.86,21.59,0
14,159.46,52.0,20.45,0
14,160.99,53.94,20.81,0
14,159.3,53.0,20.89,0
14,159.28,53.29,21.01,0
14,159.37,50.5,19.88,0
14,159.19,52.29,20.64,0
14,159.89,54.03,21.14,0
14,159.54,54.18,21.29,0
14,160.4,54.17,21.06,0
14,159.15,53.07,20.95,0
14,158.76,53.33,21.16,0
14,159.81,53.51,20.95,0
14,159.14,50.36,19.89,0
14,159.57,51.44,20.2,0
14,160.6,54.48,21.12,0
14,160.51,54.8,21.27,0
14,159.74,53.83,21.09,0
14,158.86,49.82,19.74,0
14,160.19,54.55,21.26,0
14,159.49,54.13,21.28,0
14,158.83,53.24,21.11,0
14,158.38,50.22,20.02,0
14,158.7,52.35,20.79,0
14,160.03,51.4,20.07,0
14,160.37,51.59,20.06,0
14,160.55,52.83,20.5,0
14,159.72,50.72,19.88,0
14,160.58,53.3,20.67,0
14,158.83,53.69,21.28,0
14,159.97,52.45,20.5,0
14,159.15,51.41,20.3,0
14,160.3,52.96,20.61,0
14,158.85,53.9,21.36,0
14,158.6,51.32,20.4,0
14,159.86,52.9,20.7,0
14,160.28,52.92,20.6,0
14,158.77,47.3,18.76,0
14,159.74,54.76,21.46,0
14,157.52,50.19,20.22,0
14,159.62,52.25,20.51,0
14,159.58,53.12,20.86,0
14,160.01,52.73,20.6,0
14,160.02,53.62,20.94,0
14,160.01,52.66,20.57,0
14,158.89,52.87,20.94,0
14,159.28,53.09,20.93,0
14,160.03,54.02,21.09,0
14,160.25,53.55,20.85,0
14,159.29,53.07,20.91,0
14,159.34,52.16,20.54,0
14,161.02,53.18,20.51,0
14,158.21,54.36,21.72,0
14,159.95,53.66,20.97,0
14,159.71,53.32,20.91,0
14,159.91,52.81,20.65,0
14,159.3,52.74,20.79,0
14,158.47,51.96,20.69,0
14,159.66,52.65,20.65,0
14,159.47,53.06,20.86,0
14,160.64,52.38,20.3,0
14,159.53,54.78,21.52,0
14,160.11,53.67,20.94,0
14,160.67,53.19,20.6,0
14,160.34,50.67,19.71,0
14,160.23,53.37,20.79,0
14,160.12,52.56,20.5,0
14,159.87,49.74,19.46,0
14,158.83,50.95,20.2,0
14,159.15,53.11,20.97,0
14,158.02,52.16,20.89,0
14,159.3,52.65,20.75,0
14,160.59,52.57,20.39,0
14,160.49,50.5,19.61,0
14,160.08,54.09,21.11,0
14,159.73,48.92,19.18,0
14,159.2,52.67,20.78,0
14,159.2,50.55,19.94,0
14,159.64,51.22,20.1,0
14,159.96,52.54,20.53,0
14,159.91,53.26,20.83,0
14,159.72,52.15,20.44,0
14,160.3,54.05,21.04,0
14,159.07,53.51,21.15,0
14,160.61,52.72,20.44,0
14,160.43,56.29,21.87,0
15,157.45,53.21,21.46,0
15,159.25,53.06,20.92,0
15,160.37,50.64,19.69,0
15,159.37,50.27,19.79,0
15,159.12,53.54,21.15,0
15,157.87,52.02,20.87,0
15,159.73,54.21,21.25,0
15,159.23,51.42,20.28,0
15,158.99,51.72,20.46,0
15,159.9,50.43,19.72,0
15,159.98,52.24,20.41,0
15,160.77,52.13,20.17,0
15,160.07,52.81,20.61,0
15,157.88,50.25,20.16,0
15,158.03,51.94,20.8,0
15,158.82,52.43,20.79,0
15,158.81,54.7,21.69,0
15,159.89,53.12,20.78,0
15,157.7,53.68,21.58,0
15,160.47,53.31,20.7,0
15,158.92,49.99,19.79,0
15,157.49,52.07,20.99,0
15,157.98,52.38,20.99,0
15,159.93,48.97,19.15,0
15,159.0,51.3,20.29,0
15,160.54,51.62,20.03,0
15,160.84,52.31,20.22,0
15,157.34,52.71,21.29,0
15,158.27,51.45,20.54,0
15,160.64,55.18,21.38,0
15,159.15,50.64,19.99,0
15,159.23,50.77,20.03,0
15,158.27,51.27,20.47,0
15,159.25,50.25,19.82,0
15,157.23,54.02,21.85,0
15,158.88,50.66,20.07,0
15,160.47,49.6,19.26,0
15,159.58,53.81,21.13,0
15,159.27,51.96,20.48,0
15,160.43,51.78,20.12,0
15,159.21,51.89,20.47,0
15,160.32,49.48,19.25,0
15,159.82,53.65,21.01,0
15,159.47,53.24,20.93,0
15,159.63,54.43,21.36,0
15,162.01,50.5,19.24,0
15,160.02,53.44,20.87,0
15,158.06,51.73,20.7,0
15,159.09,54.0,21.34,0
15,159.64,53.29,20.91,0
15,159.67,49.34,19.35,0
15,160.78,53.84,20.83,0
15,160.8,55.63,21.52,0
15,159.16,51.72,20.42,0
15,160.23,51.8,20.18,0
15,158.07,47.42,18.98,0
15,159.69,53.41,20.94,0
15,160.12,51.74,20.18,0
15,159.02,53.96,21.34,0
15,161.39,54.22,20.82,0
15,160.31,49.4,19.22,0
15,158.18,49.88,19.94,0
15,159.22,49.6,19.57,0
15,158.95,50.74,20.08,0
15,157.92,48.63,19.5,0
15,159.66,56.23,22.06,0
15,159.85,51.67,20.22,0
15,159.3,53.25,20.99,0
15,160.87,53.73,20.76,0
15,158.77,55.2,21.9,0
15,160.03,51.21,20.0,0
15,158.95,51.34,20.32,0
15,159.22,52.25,20.61,0
15,161.0,51.09,19.71,0
15,159.98,51.35,20.07,0
15,160.03,52.23,20.39,0
15,158.9,52.24,20.69,0
15,161.5,51.17,19.62,0
15,157.79,50.8,20.41,0
16,160.69,54.13,20.96,0
16,160.8,54.59,21.11,0
16,160.94,55.75,21.52,0
16,160.26,58.49,22.77,0
16,159.86,55.96,21.9,0
16,160.45,55.56,21.58,0
16,160.42,55.52,21.58,0
16,159.15,55.87,22.06,0
16,158.22,56.21,22.45,0
16,158.24,54.21,21.65,0
16,160.11,55.94,21.82,0
16,159.8,56.87,22.27,0
16,160.41,56.35,21.9,0
16,160.68,53.13,20.58,0
16,160.04,57.32,22.38,0
16,159.43,58.6,23.05,0
16,158.63,55.01,21.86,0
16,157.77,57.86,23.25,0
16,163.3,57.49,21.56,0
16,159.17,58.11,22.93,0
16,159.35,52.7,20.75,0
16,160.02,55.61,21.72,0
16,160.71,57.9,22.42,0
16,161.16,56.09,21.6,0
16,159.73,56.11,21.99,0
16,159.41,53.13,20.91,0
16,159.35,55.98,22.04,0
16,160.12,54.05,21.08,0
16,160.71,56.55,21.9,0
16,160.59,56.79,22.02,0
16,158.42,54.4,21.68,0
16,159.12,55.3,21.84,0
16,158.6,54.65,21.73,0
16,159.3,55.44,21.85,0
16,160.45,55.08,21.4,0
16,161.31,57.0,21.91,0
16,157.65,51.33,20.65,0
16,161.41,55.9,21.46,0
16,159.15,54.44,21.49,0
16,161.6,55.98,21.43,0
16,160.83,52.89,20.45,0
16,160.6,57.43,22.27,0
16,161.62,59.27,22.69,0
16,158.82,54.46,21.59,0
16,161.18,56.76,21.85,0
16,159.51,55.93,21.98,0
16,159.05,52.88,20.9,0
16,160.75,56.02,21.68,0
16,161.48,57.98,22.24,0
16,160.71,59.09,22.88,0
16,159.86,56.87,22.25,0
16,159.57,54.38,21.36,0
16,159.16,53.45,21.1,0
16,159.42,56.07,22.06,0
16,158.61,54.32,21.59,0
16,160.49,55.43,21.52,0
16,156.46,55.74,22.77,0
16,158.57,54.64,21.73,0
16,161.23,55.62,21.4,0
16,159.71,58.36,22.88,0
16,160.87,58.05,22.43,0
16,161.14,56.69,21.83,0
16,159.01,56.98,22.54,0
16,160.04,53.86,21.03,0
16,157.32,54.58,22.05,0
16,159.88,59.1,23.12,0
16,159.57,57.1,22.43,0
16,158.63,56.73,22.54,0
16,159.42,56.03,22.05,0
16,158.29,56.61,22.6,0
16,161.71,57.56,22.01,0
16,159.82,56.77,22.22,0
16,161.37,54.86,21.07,0
16,158.24,56.55,22.58,0
16,160.24,54.09,21.07,0
16,159.07,58.82,23.25,0
16,158.63,55.53,22.07,0
16,159.45,54.52,21.44,0
16,160.1,52.51,20.49,0
16,159.31,55.17,21.74,0
16,159.31,55.35,21.81,0
16,161.33,58.27,22.39,0
16,159.55,55.51,21.81,0
16,159.81,56.69,22.2,0
16,159.97,57.04,22.29,0
16,157.42,53.47,21.57,0
16,161.19,55.66,21.42,0
16,159.5,53.49,21.02,0
16,157.4,55.96,22.59,0
16,158.0,53.58,21.46,0
16,157.86,55.36,22.22,0
16,161.54,56.49,21.65,0
16,159.79,55.35,21.68,0
16,160.51,54.29,21.07,0
16,160.01,53.98,21.08,0
17,161.51,60.87,23.34,0
17,159.49,56.9,22.37,0
17,160.23,56.61,22.05,0
17,160.7,56.75,21.97,0
17,159.61,55.11,21.63,0
17,160.36,61.1,23.76,0
17,161.55,59.0,22.61,0
17,161.07,59.23,22.83,0
17,160.17,57.63,22.46,0
17,159.37,57.46,22.62,0
17,160.28,60.23,23.45,0
17,160.12,57.95,22.6,0
17,159.36,59.42,23.39,0
17,160.65,60.79,23.56,0
17,158.85,55.25,21.9,0
17,160.77,58.28,22.55,0
17,159.04,55.35,21.88,0
17,160.69,55.45,21.48,0
17,160.67,56.24,21.79,0
17,160.48,54.98,21.35,0
17,160.99,57.15,22.05,0
17,161.06,58.45,22.53,0
17,161.1,59.7,23.0,0
17,159.05,56.98,22.53,0
17,160.33,59.12,23.0,0
17,159.62,55.16,21.65,0
17,160.36,59.57,23.17,0
17,159.51,59.61,23.43,0
17,160.89,54.27,20.97,0
17,160.83,58.27,22.53,0
17,160.36,58.87,22.89,0
17,160.53,57.94,22.48,0
17,160.92,56.8,21.94,0
17,159.8,56.08,21.96,0
17,160.78,56.75,21.95,0
17,160.29,56.51,21.99,0
17,160.63,58.12,22.53,0
17,160.06,58.06,22.66,0
17,160.87,55.11,21.3,0
17,161.15,61.92,23.84,0
17,160.44,55.46,21.55,0
17,160.63,59.53,23.07,0
17,160.17,54.83,21.37,0
17,161.74,57.67,22.05,0
17,161.11,56.03,21.58,0
17,159.84,57.16,22.37,0
17,160.62,56.28,21.81,0
17,160.73,53.49,20.71,0
17,159.34,57.37,22.6,0
17,160.88,57.03,22.03,0
17,161.96,58.9,22.45,0
17,161.42,58.35,22.39,0
17,160.98,61.09,23.57,0
17,158.85,54.73,21.69,0
17,161.07,58.22,22.44,0
17,159.21,55.82,22.02,0
17,160.9,59.83,23.11,0
17,160.36,58.98,22.94,0
17,160.41,58.09,22.58,0
17,160.81,56.29,21.77,0
17,159.97,58.21,22.74,0
17,160.3,59.17,23.02,0
17,159.13,55.2,21.8,0
17,160.0,54.58,21.32,0
17,159.81,57.36,22.46,0
17,160.44,59.0,22.92,0
17,160.16,61.64,24.03,0
17,159.9,57.13,22.34,0
17,159.37,54.24,21.35,0
17,161.68,58.44,22.36,0
17,160.05,58.56,22.86,0
17,160.05,56.74,22.15,0
17,158.88,52.31,20.72,0
17,160.56,60.81,23.59,0
17,160.53,56.67,21.99,0
17,161.01,58.33,22.5,0
17,160.96,55.81,21.54,0
17,160.28,58.92,22.94,0
17,160.28,56.37,21.94,0
17,159.93,57.24,22.38,0
17,159.13,58.2,22.98,0
17,159.72,57.18,22.42,0
17,161.63,60.24,23.06,0
17,160.5,59.92,23.26,0
17,159.81,54.37,21.29,0
18,160.87,58.42,22.57,0
18,161.17,58.52,22.53,0
18,161.39,59.11,22.69,0
18,161.37,57.99,22.27,0
18,160.39,60.43,23.49,0
18,161.16,61.7,23.76,0
18,161.16,56.23,21.65,0
18,161.28,61.56,23.67,0
18,162.36,57.57,21.84,0
18,160.63,59.68,23.13,0
18,161.28,55.32,21.27,0
18,160.76,57.34,22.19,0
18,161.33,58.14,22.34,0
18,161.18,60.95,23.46,0
18,162.36,55.85,21.19,0
18,160.92,57.22,22.1,0
18,160.94,58.99,22.77,0
18,160.43,58.25,22.63,0
18,160.37,56.53,21.98,0
18,161.93,61.0,23.26,0
18,161.44,57.15,21.93,0
18,162.96,58.99,22.21,0
18,162.03,54.46,20.74,0
18,162.15,56.19,21.37,0
18,160.66,58.9,22.82,0
18,160.8,58.41,22.59,0
18,160.67,54.63,21.16,0
18,161.54,58.26,22.33,0
18,161.81,62.42,23.84,0
18,161.55,58.08,22.25,0
18,162.16,58.18,22.13,0
18,159.93,57.69,22.56,0
18,162.06,59.51,22.66,0
18,161.51,56.99,21.85,0
18,161.86,59.04,22.53,0
18,160.96,58.61,22.62,0
18,160.58,54.11,20.98,0
18,162.85,62.26,23.48,0
18,161.87,58.1,22.18,0
18,160.43,57.26,22.25,0
18,161.05,57.1,22.01,0
18,159.81,58.7,22.99,0
18,160.98,57.26,22.1,0
18,161.41,60.99,23.41,0
18,162.18,57.52,21.87,0
18,161.27,56.78,21.83,0
18,161.34,56.0,21.51,0
18,161.14,57.49,22.14,0
18,160.82,59.59,23.04,0
18,161.21,56.78,21.85,0
18,161.55,58.38,22.37,0
18,160.24,57.43,22.36,0
18,161.77,60.87,23.26,0
18,160.74,60.32,23.35,0
18,160.52,58.56,22.73,0
18,160.44,57.99,22.53,0
18,161.51,62.16,23.83,0
18,161.27,57.22,22.0,0
18,161.64,61.9,23.69,0
18,160.42,57.54,22.36,0
18,161.86,61.01,23.29,0
19-44,159.55,59.3,23.29,0
19-44,159.31,58.53,23.06,0
19-44,159.62,57.79,22.68,0
19-44,159.14,58.71,23.18,0
19-44,159.65,58.21,22.84,0
19-44,159.48,59.08,23.23,0
19-44,159.42,59.11,23.26,0
19-44,159.28,59.67,23.52,0
19-44,159.11,58.59,23.14,0
19-44,159.79,59.09,23.14,0
19-44,159.29,59.18,23.32,0
19-44,159.05,58.15,22.99,0
19-44,159.35,58.3,22.96,0
19-44,160.26,59.02,22.98,0
19-44,160.06,58.78,22.94,0
19-44,159.77,58.57,22.94,0
19-44,159.68,59.71,23.42,0
19-44,159.45,59.27,23.31,0
19-44,158.98,58.41,23.11,0
19-44,159.6,59.41,23.32,0
19-44,159.15,57.51,22.71,0
19-44,159.18,59.51,23.49,0
19-44,159.9,59.03,23.09,0
19-44,159.77,58.63,22.97,0
19-44,159.52,57.89,22.75,0
19-44,159.59,58.35,22.91,0
19-44,159.13,58.89,23.25,0
19-44,159.97,58.47,22.85,0
19-44,159.97,60.05,23.47,0
19-44,158.97,57.47,22.74,0
19-44,159.16,58.99,23.29,0
19-44,159.47,58.76,23.11,0
19-44,159.92,59.5,23.26,0
19-44,159.63,59.13,23.2,0
19-44,159.61,58.25,22.87,0
19-44,159.9,58.38,22.84,0
19-44,159.68,57.76,22.65,0
19-44,159.45,59.14,23.26,0
19-44,159.68,58.61,22.99,0
19-44,159.56,59.33,23.31,0
19-44,159.11,58.73,23.2,0
19-44,159.51,58.4,22.96,0
19-44,159.25,57.9,22.83,0
19-44,159.25,57.75,22.77,0
19-44,158.94,58.93,23.33,0
19-44,159.8,58.49,22.91,0
19-44,159.18,57.7,22.77,0
19-44,159.21,58.18,22.95,0
19-44,159.0,59.11,23.38,0
19-44,159.61,59.62,23.4,0
19-44,159.96,59.49,23.25,0
19-44,159.56,58.69,23.05,0
19-44,159.7,59.95,23.51,0
19-44,159.75,58.65,22.98,0
19-44,159.08,57.84,22.86,0
19-44,159.21,57.73,22.78,0
19-44,159.48,58.6,23.04,0
19-44,159.3,59.36,23.39,0
19-44,159.86,59.1,23.13,0
19-44,159.08,58.99,23.31,0
19-44,159.16,59.72,23.58,0
19-44,159.53,58.48,22.98,0
19-44,159.16,58.22,22.98,0
19-44,159.49,58.7,23.08,0
19-44,159.24,58.33,23.0,0
19-44,159.24,58.66,23.13,0
19-44,159.75,58.41,22.89,0
19-44,160.0,58.64,22.91,0
19-44,159.26,58.96,23.25,0
19-44,159.49,59.53,23.4,0
19-44,159.71,59.16,23.2,0
19-44,159.24,58.07,22.9,0
19-44,159.68,58.05,22.77,0
19-44,159.56,59.23,23.26,0
19-44,159.26,58.67,23.13,0
19-44,159.4,58.12,22.88,0
19-44,159.27,57.97,22.86,0
19-44,160.18,59.52,23.2,0
19-44,159.74,59.15,23.18,0
19-44,159.21,58.43,23.05,0
19-44,159.68,58.39,22.9,0
19-44,158.94,57.28,22.68,0
19-44,159.68,59.02,23.15,0
